date,Open,High,Low,Adj Close,Volume
2020-04-24 11:05:00,279.45,279.45,278.46,278.5199,321787.0
2020-04-24 11:00:00,279.75,280.019,279.41,279.46,248017.0
2020-04-24 10:55:00,279.7,279.89,279.49,279.76,196227.0
2020-04-24 10:50:00,279.97,280.1597,279.47,279.67,295539.0
2020-04-24 10:45:00,280.24,280.49,279.65,279.97,344671.0
2020-04-24 10:40:00,279.9806,280.49,279.9101,280.245,471551.0
2020-04-24 10:35:00,279.5,280.02,279.35,279.99,293562.0
2020-04-24 10:30:00,279.675,279.8799,279.19,279.49,413032.0
2020-04-24 10:25:00,279.69,280.26,279.37,279.71,572747.0
2020-04-24 10:20:00,279.29,279.75,278.95,279.7,413914.0
2020-04-24 10:15:00,278.05,279.39,278.01,279.29,435059.0
2020-04-24 10:10:00,278.14,278.9,277.91,278.017,352871.0
2020-04-24 10:05:00,277.442,278.58,277.442,278.1147,434986.0
2020-04-24 10:00:00,278.11,278.17,277.1811,277.46,491665.0
2020-04-24 09:55:00,278.4,278.91,277.93,278.13,454509.0
2020-04-24 09:50:00,278.3801,278.74,277.79,278.3,516415.0
2020-04-24 09:45:00,278.8547,279.49,278.37,278.56,684172.0
2020-04-24 09:40:00,277.8575,278.88,277.69,278.8364,475842.0
2020-04-24 09:35:00,277.2,278.56,277.0,278.02,1194705.0
2020-04-23 16:00:00,275.8,275.82,274.9,275.01,838477.0
2020-04-23 15:55:00,276.51,276.66,275.34,275.81,506240.0
2020-04-23 15:50:00,276.02,276.79,275.98,276.4796,272265.0
2020-04-23 15:45:00,276.15,276.6828,275.92,276.01,316175.0
2020-04-23 15:40:00,276.22,276.3298,275.85,276.15,238924.0
2020-04-23 15:35:00,276.28,276.37,275.56,276.195,267052.0
2020-04-23 15:30:00,276.2,276.5,275.9301,276.3094,223385.0
2020-04-23 15:25:00,275.77,276.29,275.39,276.215,335240.0
2020-04-23 15:20:00,276.78,276.94,275.73,275.77,325051.0
2020-04-23 15:15:00,277.71,277.73,276.6,276.755,285249.0
2020-04-23 15:10:00,277.75,277.92,277.6,277.6997,136053.0
2020-04-23 15:05:00,277.8,277.93,277.45,277.74,205411.0
2020-04-23 15:00:00,277.7,278.09,277.52,277.78,285406.0
2020-04-23 14:55:00,277.06,277.69,276.9,277.68,239377.0
2020-04-23 14:50:00,277.15,277.28,276.85,276.97,179582.0
2020-04-23 14:45:00,276.78,277.34,276.7691,277.12,165165.0
2020-04-23 14:40:00,277.26,277.3699,276.732,276.76,181395.0
2020-04-23 14:35:00,276.9038,277.48,276.7669,277.1805,236497.0
2020-04-23 14:30:00,276.93,277.309,276.72,276.9,254900.0
2020-04-23 14:25:00,276.29,276.94,276.28,276.938,165583.0
2020-04-23 14:20:00,276.03,276.75,275.93,276.34,263058.0
2020-04-23 14:15:00,275.71,276.1,275.1,276.05,304558.0
2020-04-23 14:10:00,276.62,276.65,275.71,275.71,208459.0
2020-04-23 14:05:00,276.52,276.7901,276.2,276.64,241622.0
2020-04-23 14:00:00,275.745,276.5999,275.62,276.56,246403.0
2020-04-23 13:55:00,276.06,276.445,275.58,275.78,320233.0
2020-04-23 13:50:00,276.47,276.95,275.95,276.0256,276127.0
2020-04-23 13:45:00,277.47,277.68,276.31,276.494,269778.0
2020-04-23 13:40:00,277.92,278.23,277.45,277.5,186977.0
2020-04-23 13:35:00,277.43,277.9185,277.2,277.9112,211527.0
2020-04-23 13:30:00,277.7545,277.763,276.89,277.4503,261919.0
2020-04-23 13:25:00,278.6099,278.75,277.64,277.73,315116.0
2020-04-23 13:20:00,279.215,279.56,278.5946,278.5946,182614.0
2020-04-23 13:15:00,279.0,279.39,278.9181,279.18,195634.0
2020-04-23 13:10:00,279.1138,279.27,278.77,278.985,161403.0
2020-04-23 13:05:00,278.5,279.49,278.3226,279.11,299961.0
2020-04-23 13:00:00,277.71,278.83,277.63,278.4964,314204.0
2020-04-23 12:55:00,278.1253,278.15,276.57,277.75,585721.0
2020-04-23 12:50:00,278.38,279.07,275.96,278.1,972632.0
2020-04-23 12:45:00,280.22,280.26,278.02,278.25,436961.0
2020-04-23 12:40:00,280.22,280.3178,279.95,280.23,128541.0
2020-04-23 12:35:00,280.24,280.25,280.05,280.2101,109678.0
2020-04-23 12:30:00,279.88,280.34,279.79,280.235,213676.0
2020-04-23 12:25:00,279.692,279.9399,279.495,279.925,145210.0
2020-04-23 12:20:00,279.865,280.06,279.68,279.71,223266.0
2020-04-23 12:15:00,279.61,279.9099,279.5299,279.85,190507.0
2020-04-23 12:10:00,279.4472,279.66,279.41,279.5915,114807.0
2020-04-23 12:05:00,279.685,279.7,279.33,279.47,141037.0
2020-04-23 12:00:00,279.41,279.73,279.39,279.68,125347.0
2020-04-23 11:55:00,279.38,279.715,279.3,279.42,163194.0
2020-04-23 11:50:00,279.83,279.83,279.13,279.38,277971.0
2020-04-23 11:45:00,279.74,280.02,279.65,279.82,186412.0
2020-04-23 11:40:00,279.9,280.15,279.705,279.7597,240429.0
2020-04-23 11:35:00,280.52,280.585,279.74,279.9,215558.0
2020-04-23 11:30:00,280.035,280.61,280.01,280.52,201314.0
2020-04-23 11:25:00,280.28,280.4501,279.95,280.0707,213661.0
2020-04-23 11:20:00,280.27,280.62,280.2502,280.2702,217577.0
2020-04-23 11:15:00,280.12,280.4,279.92,280.24,226508.0
2020-04-23 11:10:00,280.411,280.42,279.74,280.135,301516.0
2020-04-23 11:05:00,280.77,280.79,280.34,280.4,247077.0
2020-04-23 11:00:00,280.68,281.0118,280.62,280.72,196691.0
2020-04-23 10:55:00,280.93,281.11,280.6,280.66,233249.0
2020-04-23 10:50:00,281.3996,281.47,280.7619,280.94,323287.0
2020-04-23 10:45:00,281.13,281.75,281.06,281.3903,334388.0
2020-04-23 10:40:00,281.4,281.4,281.0,281.1207,358479.0
2020-04-23 10:35:00,280.59,281.64,280.58,281.4,549290.0
2020-04-23 10:30:00,280.8199,280.8486,280.31,280.58,423135.0
2020-04-23 10:25:00,280.27,280.88,280.1,280.82,474519.0
2020-04-23 10:20:00,279.68,280.33,279.31,280.28,303859.0
2020-04-23 10:15:00,279.78,279.9,279.28,279.6718,318336.0
2020-04-23 10:10:00,279.3,280.09,279.26,279.83,450642.0
2020-04-23 10:05:00,278.56,279.45,278.53,279.305,455849.0
2020-04-23 10:00:00,277.975,278.6,277.86,278.53,290295.0
2020-04-23 09:55:00,278.02,278.6,277.75,278.12,352841.0
2020-04-23 09:50:00,278.74,278.8,277.96,278.27,403614.0
2020-04-23 09:45:00,277.855,279.01,277.71,278.61,583870.0
2020-04-23 09:40:00,277.96,278.9298,277.75,277.91,625340.0
2020-04-23 09:35:00,275.99,277.87,275.17,277.75,1297171.0
2020-04-22 16:00:00,277.14,277.16,275.71,276.08,1184387.0
2020-04-22 15:55:00,277.34,277.78,276.71,277.18,775342.0
2020-04-22 15:50:00,277.36,277.4,276.62,277.21,462854.0
2020-04-22 15:45:00,277.02,277.49,276.92,277.41,419974.0
2020-04-22 15:40:00,276.92,277.1,276.71,277.025,334122.0
2020-04-22 15:35:00,276.755,277.27,276.68,276.91,303116.0
2020-04-22 15:30:00,276.9,277.32,276.6528,276.7538,318649.0
2020-04-22 15:25:00,276.98,277.39,276.74,276.88,353382.0
2020-04-22 15:20:00,276.41,277.1,276.26,276.99,362833.0
2020-04-22 15:15:00,276.86,276.98,276.37,276.42,256328.0
2020-04-22 15:10:00,277.23,277.3,276.54,276.8585,311147.0
2020-04-22 15:05:00,277.39,277.58,276.8805,277.22,418800.0
2020-04-22 15:00:00,276.76,277.58,276.72,277.39,359882.0
2020-04-22 14:55:00,276.79,277.1,276.68,276.79,378544.0
2020-04-22 14:50:00,276.51,276.91,276.33,276.81,268301.0
2020-04-22 14:45:00,275.75,276.5382,275.7,276.5195,287846.0
2020-04-22 14:40:00,275.9,275.9,275.5901,275.77,117568.0
2020-04-22 14:35:00,275.59,275.98,275.57,275.87,162589.0
2020-04-22 14:30:00,276.01,276.035,275.56,275.5761,222999.0
2020-04-22 14:25:00,275.65,276.1,275.65,276.0036,242839.0
2020-04-22 14:20:00,275.65,275.7399,275.4607,275.6372,134220.0
2020-04-22 14:15:00,275.4701,275.8,275.24,275.67,152700.0
2020-04-22 14:10:00,275.41,275.63,275.15,275.455,208203.0
2020-04-22 14:05:00,275.765,275.85,275.38,275.412,189183.0
2020-04-22 14:00:00,275.64,275.8559,275.51,275.74,158248.0
2020-04-22 13:55:00,275.38,275.9,275.17,275.6599,280324.0
2020-04-22 13:50:00,274.88,275.5,274.75,275.39,308402.0
2020-04-22 13:45:00,274.576,274.915,274.54,274.88,139231.0
2020-04-22 13:40:00,274.633,274.75,274.52,274.57,100532.0
2020-04-22 13:35:00,274.88,274.96,274.54,274.62,162068.0
2020-04-22 13:30:00,274.69,274.93,274.64,274.87,154263.0
2020-04-22 13:25:00,274.64,274.85,274.55,274.69,141233.0
2020-04-22 13:20:00,274.38,274.72,274.38,274.65,114733.0
2020-04-22 13:15:00,274.16,274.53,274.1,274.39,125285.0
2020-04-22 13:10:00,274.2091,274.42,274.03,274.19,133538.0
2020-04-22 13:05:00,274.19,274.35,274.071,274.22,145956.0
2020-04-22 13:00:00,274.1,274.22,273.82,274.19,166919.0
2020-04-22 12:55:00,274.27,274.32,273.94,274.07,195887.0
2020-04-22 12:50:00,274.5,274.635,274.2,274.24,150253.0
2020-04-22 12:45:00,274.52,274.92,274.49,274.5199,222431.0
2020-04-22 12:40:00,274.17,274.54,274.031,274.53,170276.0
2020-04-22 12:35:00,274.2367,274.3099,274.06,274.19,134757.0
2020-04-22 12:30:00,274.38,274.4,274.07,274.23,137271.0
2020-04-22 12:25:00,274.505,274.6,274.193,274.4,229679.0
2020-04-22 12:20:00,274.29,274.58,274.2429,274.46,186193.0
2020-04-22 12:15:00,274.11,274.43,274.0801,274.32,212063.0
2020-04-22 12:10:00,274.19,274.2,273.8201,274.085,170289.0
2020-04-22 12:05:00,273.62,274.25,273.6101,274.19,264082.0
2020-04-22 12:00:00,273.84,273.8899,273.38,273.61,182228.0
2020-04-22 11:55:00,273.8071,273.95,273.66,273.85,143097.0
2020-04-22 11:50:00,273.75,273.85,273.51,273.8,157511.0
2020-04-22 11:45:00,273.605,274.03,273.34,273.733,266282.0
2020-04-22 11:40:00,273.62,273.68,273.31,273.6,143269.0
2020-04-22 11:35:00,273.5,273.9,273.33,273.65,210569.0
2020-04-22 11:30:00,273.28,273.84,273.23,273.51,234701.0
2020-04-22 11:25:00,273.2801,273.4299,273.02,273.276,189867.0
2020-04-22 11:20:00,273.09,273.49,273.09,273.31,202218.0
2020-04-22 11:15:00,272.5634,273.13,272.37,273.04,192600.0
2020-04-22 11:10:00,272.6428,273.0,272.31,272.54,186815.0
2020-04-22 11:05:00,272.69,273.0,272.2,272.6501,259463.0
2020-04-22 11:00:00,273.045,273.28,272.6,272.69,240955.0
2020-04-22 10:55:00,273.348,273.53,272.97,273.045,277617.0
2020-04-22 10:50:00,273.51,273.685,273.06,273.3601,197824.0
2020-04-22 10:45:00,273.64,273.99,273.35,273.485,191325.0
2020-04-22 10:40:00,273.1873,273.805,272.92,273.6,288167.0
2020-04-22 10:35:00,273.26,273.93,273.17,273.19,315500.0
2020-04-22 10:30:00,274.19,274.39,273.11,273.23,333981.0
2020-04-22 10:25:00,273.86,274.4,273.75,274.21,326309.0
2020-04-22 10:20:00,273.46,273.95,273.37,273.865,225077.0
2020-04-22 10:15:00,273.27,274.0,273.26,273.4132,340249.0
2020-04-22 10:10:00,273.14,273.694,273.06,273.27,223894.0
2020-04-22 10:05:00,273.65,274.02,273.11,273.177,441210.0
2020-04-22 10:00:00,272.848,274.0,272.848,273.66,335222.0
2020-04-22 09:55:00,273.0538,273.44,272.43,272.8575,482023.0
2020-04-22 09:50:00,273.66,274.06,272.695,273.04,428724.0
2020-04-22 09:45:00,274.315,274.85,273.36,273.525,548154.0
2020-04-22 09:40:00,273.85,274.88,273.77,274.36,686709.0
2020-04-22 09:35:00,274.35,274.69,273.26,273.92,1476217.0
2020-04-21 16:00:00,268.24,269.18,268.24,268.57,1190702.0
2020-04-21 15:55:00,269.135,269.39,268.12,268.2509,954716.0
2020-04-21 15:50:00,269.6,269.8302,269.11,269.11,473414.0
2020-04-21 15:45:00,270.87,270.915,269.57,269.6111,502072.0
2020-04-21 15:40:00,269.9,271.02,269.77,270.84,531867.0
2020-04-21 15:35:00,269.88,270.1,269.36,269.91,446465.0
2020-04-21 15:30:00,270.305,270.59,269.5,269.88,447173.0
2020-04-21 15:25:00,270.78,271.2571,270.25,270.305,487811.0
2020-04-21 15:20:00,269.8963,270.87,269.835,270.8286,395160.0
2020-04-21 15:15:00,268.65,269.95,268.65,269.91,423113.0
2020-04-21 15:10:00,269.5801,269.66,268.04,268.67,350404.0
2020-04-21 15:05:00,268.9,269.6267,268.83,269.595,290572.0
2020-04-21 15:00:00,268.75,269.0658,268.4409,268.87,281018.0
2020-04-21 14:55:00,268.54,269.0,268.12,268.72,385914.0
2020-04-21 14:50:00,268.68,268.8,268.25,268.54,328615.0
2020-04-21 14:45:00,268.92,269.27,268.33,268.7,450851.0
2020-04-21 14:40:00,269.825,269.97,268.72,268.8701,300152.0
2020-04-21 14:35:00,270.6298,270.85,269.8,269.8373,234776.0
2020-04-21 14:30:00,271.04,271.38,270.57,270.61,275727.0
2020-04-21 14:25:00,269.9572,271.35,269.74,271.04,415246.0
2020-04-21 14:20:00,270.3442,270.55,269.6155,269.9402,299746.0
2020-04-21 14:15:00,270.06,270.49,269.76,270.3401,281734.0
2020-04-21 14:10:00,269.11,270.29,268.91,270.08,305841.0
2020-04-21 14:05:00,268.98,269.2,268.32,269.11,278178.0
2020-04-21 14:00:00,269.29,269.32,268.75,268.98,177059.0
2020-04-21 13:55:00,269.16,269.36,268.8,269.26,232145.0
2020-04-21 13:50:00,269.95,270.06,268.69,268.7962,333205.0
2020-04-21 13:45:00,270.0841,270.0841,269.71,270.0249,218606.0
2020-04-21 13:40:00,269.27,270.15,269.12,270.09,407145.0
2020-04-21 13:35:00,269.43,269.48,268.97,269.27,232622.0
2020-04-21 13:30:00,269.09,269.5,268.96,269.43,268707.0
2020-04-21 13:25:00,268.89,269.555,268.8,269.08,394377.0
2020-04-21 13:20:00,268.4388,268.95,268.2,268.88,287362.0
2020-04-21 13:15:00,268.085,268.88,267.995,268.45,353141.0
2020-04-21 13:10:00,268.12,268.2899,267.74,268.09,271470.0
2020-04-21 13:05:00,267.8948,268.38,267.66,268.11,365061.0
2020-04-21 13:00:00,267.49,267.92,267.49,267.8965,217786.0
2020-04-21 12:55:00,267.24,267.7,267.01,267.4899,289791.0
2020-04-21 12:50:00,266.53,267.3,266.35,267.25,280694.0
2020-04-21 12:45:00,266.62,266.96,266.342,266.52,186938.0
2020-04-21 12:40:00,266.84,267.09,266.5301,266.59,197520.0
2020-04-21 12:35:00,267.0,267.16,266.67,266.8312,242903.0
2020-04-21 12:30:00,266.51,267.34,266.5015,267.0,207844.0
2020-04-21 12:25:00,266.724,267.1,266.42,266.49,226171.0
2020-04-21 12:20:00,266.8599,267.0999,266.42,266.72,283943.0
2020-04-21 12:15:00,267.15,267.6,266.83,266.83,355231.0
2020-04-21 12:10:00,266.9103,267.26,266.75,267.12,263480.0
2020-04-21 12:05:00,267.72,267.85,266.91,266.94,335421.0
2020-04-21 12:00:00,267.72,267.97,267.33,267.74,351962.0
2020-04-21 11:55:00,267.01,267.7983,266.6,267.72,423288.0
2020-04-21 11:50:00,265.6999,267.065,265.66,267.0101,489995.0
2020-04-21 11:45:00,266.55,266.58,265.43,265.68,637670.0
2020-04-21 11:40:00,267.705,267.74,266.34,266.52,559596.0
2020-04-21 11:35:00,267.81,268.35,267.52,267.7101,461697.0
2020-04-21 11:30:00,268.42,268.63,267.39,267.7715,456840.0
2020-04-21 11:25:00,268.4323,268.85,268.28,268.42,482832.0
2020-04-21 11:20:00,268.28,268.41,267.53,268.16,472810.0
2020-04-21 11:15:00,269.7,269.79,268.0757,268.2764,524400.0
2020-04-21 11:10:00,268.76,269.8,268.63,269.72,484384.0
2020-04-21 11:05:00,268.92,269.46,268.3715,268.73,421501.0
2020-04-21 11:00:00,268.68,269.2,268.42,268.96,489983.0
2020-04-21 10:55:00,268.1801,268.81,268.171,268.62,445424.0
2020-04-21 10:50:00,269.18,269.49,267.9,268.19,534860.0
2020-04-21 10:45:00,269.2,269.5586,268.76,269.2476,439330.0
2020-04-21 10:40:00,269.54,269.759,268.94,269.19,557602.0
2020-04-21 10:35:00,270.65,270.765,269.3507,269.525,577685.0
2020-04-21 10:30:00,271.07,271.13,270.2,270.655,417605.0
2020-04-21 10:25:00,270.84,271.14,270.1701,271.07,671855.0
2020-04-21 10:20:00,272.3,272.44,270.826,270.8447,579943.0
2020-04-21 10:15:00,272.37,272.8388,272.11,272.31,339981.0
2020-04-21 10:10:00,273.1512,273.42,272.261,272.37,511216.0
2020-04-21 10:05:00,273.18,273.28,272.3,273.1,477065.0
2020-04-21 10:00:00,272.96,273.5,272.5527,273.2,544239.0
2020-04-21 09:55:00,272.81,273.0,271.96,272.83,532562.0
2020-04-21 09:50:00,272.1503,273.48,271.82,272.85,817003.0
2020-04-21 09:45:00,272.25,273.43,272.02,272.37,797329.0
2020-04-21 09:40:00,274.18,274.4639,272.21,272.38,1058734.0
2020-04-21 09:35:00,276.15,277.25,274.1838,274.195,2277384.0
2020-04-20 16:00:00,277.66,277.98,276.85,276.855,1188653.0
2020-04-20 15:55:00,278.41,278.54,277.5,277.65,707053.0
2020-04-20 15:50:00,277.85,278.49,277.62,278.43,425109.0
2020-04-20 15:45:00,278.02,278.3799,277.4411,277.8571,363650.0
2020-04-20 15:40:00,278.81,278.81,277.95,278.01,312938.0
2020-04-20 15:35:00,278.3,278.97,277.98,278.83,399450.0
2020-04-20 15:30:00,278.41,278.49,277.92,278.29,331656.0
2020-04-20 15:25:00,277.8431,278.5,277.82,278.4256,419928.0
2020-04-20 15:20:00,278.39,278.827,277.83,277.83,351270.0
2020-04-20 15:15:00,278.19,278.58,277.91,278.35,342245.0
2020-04-20 15:10:00,277.935,278.439,277.3,278.19,457200.0
2020-04-20 15:05:00,277.92,278.4,277.92,277.93,244737.0
2020-04-20 15:00:00,278.42,278.58,277.75,277.94,442068.0
2020-04-20 14:55:00,279.49,279.49,278.38,278.435,317557.0
2020-04-20 14:50:00,279.239,279.565,278.7197,279.47,314675.0
2020-04-20 14:45:00,279.26,279.4437,278.71,279.25,250405.0
2020-04-20 14:40:00,278.96,279.4397,278.83,279.22,169080.0
2020-04-20 14:35:00,278.5171,279.44,278.47,278.98,295174.0
2020-04-20 14:30:00,278.75,278.9,278.38,278.49,310013.0
2020-04-20 14:25:00,278.7799,279.0,278.48,278.7485,207009.0
2020-04-20 14:20:00,279.1901,279.27,278.63,278.78,212651.0
2020-04-20 14:15:00,279.935,280.0828,278.832,279.1501,237659.0
2020-04-20 14:10:00,280.0,280.25,279.81,279.92,125482.0
2020-04-20 14:05:00,280.03,280.3,279.74,280.0,179696.0
2020-04-20 14:00:00,280.14,280.2,279.81,280.07,140565.0
2020-04-20 13:55:00,279.82,280.15,279.75,280.11,289156.0
2020-04-20 13:50:00,279.45,279.85,279.3968,279.8,222110.0
2020-04-20 13:45:00,279.21,279.6,279.15,279.45,179590.0
2020-04-20 13:40:00,279.1,279.23,278.75,279.22,157654.0
2020-04-20 13:35:00,279.35,279.38,278.9,279.08,194685.0
2020-04-20 13:30:00,278.619,279.54,278.5867,279.3309,235119.0
2020-04-20 13:25:00,279.24,279.24,278.58,278.6009,157436.0
2020-04-20 13:20:00,278.82,279.38,278.7027,279.2612,181656.0
2020-04-20 13:15:00,278.78,279.15,278.69,278.8499,201992.0
2020-04-20 13:10:00,278.835,278.9807,278.46,278.7731,257954.0
2020-04-20 13:05:00,279.56,279.5933,278.64,278.8124,325323.0
2020-04-20 13:00:00,279.925,280.07,279.43,279.56,222686.0
2020-04-20 12:55:00,280.17,280.24,279.83,279.9272,112970.0
2020-04-20 12:50:00,280.0,280.21,279.75,280.1924,146333.0
2020-04-20 12:45:00,280.36,280.465,279.88,280.0129,162131.0
2020-04-20 12:40:00,280.13,280.445,279.8301,280.355,178481.0
2020-04-20 12:35:00,279.5271,280.3,279.3682,280.12,254672.0
2020-04-20 12:30:00,279.82,280.0,279.42,279.53,262033.0
2020-04-20 12:25:00,279.67,279.885,279.55,279.82,204022.0
2020-04-20 12:20:00,280.0776,280.39,279.65,279.65,183864.0
2020-04-20 12:15:00,280.43,280.7,279.97,280.07,247418.0
2020-04-20 12:10:00,279.975,280.5,279.94,280.44,208969.0
2020-04-20 12:05:00,280.27,280.3967,279.85,279.98,246493.0
2020-04-20 12:00:00,280.34,280.58,280.1,280.29,170606.0
2020-04-20 11:55:00,280.395,280.4755,280.1544,280.281,164683.0
2020-04-20 11:50:00,280.66,280.76,280.222,280.4058,178318.0
2020-04-20 11:45:00,281.03,281.17,280.581,280.67,167080.0
2020-04-20 11:40:00,280.25,281.249,280.23,281.039,361233.0
2020-04-20 11:35:00,280.26,280.3,279.8,280.23,256955.0
2020-04-20 11:30:00,280.56,280.76,280.105,280.28,198313.0
2020-04-20 11:25:00,280.412,280.8473,280.26,280.5615,205848.0
2020-04-20 11:20:00,280.6,280.79,280.1,280.42,253217.0
2020-04-20 11:15:00,281.1085,281.29,280.6,280.62,216213.0
2020-04-20 11:10:00,281.14,281.54,281.02,281.12,342278.0
2020-04-20 11:05:00,280.87,281.3,280.56,281.1768,241887.0
2020-04-20 11:00:00,281.185,281.46,280.8617,280.89,264956.0
2020-04-20 10:55:00,281.59,281.61,281.1,281.17,264576.0
2020-04-20 10:50:00,280.96,281.68,280.9001,281.5901,289679.0
2020-04-20 10:45:00,280.9,281.12,280.54,280.955,283431.0
2020-04-20 10:40:00,281.07,281.4,280.83,280.9,322777.0
2020-04-20 10:35:00,280.35,281.23,280.31,281.08,415797.0
2020-04-20 10:30:00,279.9916,280.65,279.8816,280.35,353703.0
2020-04-20 10:25:00,279.88,280.16,279.59,279.98,456096.0
2020-04-20 10:20:00,279.36,279.93,278.9,279.89,341811.0
2020-04-20 10:15:00,278.58,279.55,278.54,279.37,392297.0
2020-04-20 10:10:00,278.53,278.76,277.92,278.6199,448542.0
2020-04-20 10:05:00,278.29,278.67,278.02,278.525,341730.0
2020-04-20 10:00:00,278.8313,279.0499,278.02,278.27,435864.0
2020-04-20 09:55:00,279.0501,279.11,278.29,278.83,413774.0
2020-04-20 09:50:00,278.69,279.71,278.5,279.1,496334.0
2020-04-20 09:45:00,279.41,279.75,278.4,278.62,589299.0
2020-04-20 09:40:00,279.53,279.615,278.76,279.5,609093.0
2020-04-20 09:35:00,277.95,280.25,277.5612,279.63,2046832.0
2020-04-17 16:00:00,282.31,283.14,281.87,282.9,1688652.0
2020-04-17 15:55:00,281.6886,282.43,281.06,282.27,1499575.0
2020-04-17 15:50:00,281.09,281.5,280.92,281.0,742671.0
2020-04-17 15:45:00,281.22,281.81,280.91,281.08,749699.0
2020-04-17 15:40:00,280.639,281.5,280.53,281.1975,748385.0
2020-04-17 15:35:00,279.99,280.97,279.99,280.636,775239.0
2020-04-17 15:30:00,279.62,280.03,279.6,279.9863,618153.0
2020-04-17 15:25:00,279.67,279.83,279.39,279.6138,569356.0
2020-04-17 15:20:00,278.52,279.7,278.45,279.6652,470865.0
2020-04-17 15:15:00,278.58,278.73,278.4,278.512,375138.0
2020-04-17 15:10:00,278.23,278.68,278.13,278.5799,354926.0
2020-04-17 15:05:00,278.31,278.75,278.14,278.245,427690.0
2020-04-17 15:00:00,277.625,278.39,277.5,278.29,432860.0
